Slope Mean,Slope Std,Aspect Mean,Aspect Std,Roughness,TPI Mean,TPI Std,Average Elevation
0.037664305,0.037925255,0.65557534,1.2323163,1.4736239,8.972168e-09,0.018204639,63.106327
0.1565872,0.23427407,1.156952,1.70667,9.548639,4.1503907e-09,0.053776372,54.44968
0.29018214,0.30976397,0.3085742,1.9103388,12.685123,4.3945314e-09,0.060063098,39.649204
0.34097043,0.38694936,0.21074054,1.8163669,12.603058,-7.324219e-10,0.08964466,39.454178
0.27074274,0.384469,-0.063784465,1.0954224,18.875513,-4.577637e-09,0.067443274,52.225327
0.09995156,0.051661346,0.28174582,0.64708984,6.6142926,-5.371094e-09,0.021358028,118.87414
0.082381316,0.04284864,0.36956358,0.79332846,5.3949256,1.4648438e-09,0.018531393,112.505714
0.07619578,0.053182572,0.10676128,0.9710202,4.4074836,1.171875e-08,0.02483466,108.75794
0.07569111,0.05809205,-0.11643078,0.9608284,4.791066,-4.8828125e-10,0.022078244,109.83251
0.08322496,0.050516598,-0.27168944,0.7745307,5.512417,-2.3193358e-09,0.022237057,113.15426
0.110182576,0.067590065,-0.35357946,0.7675547,6.507977,7.0800783e-09,0.031029364,117.30638
0.1870102,0.16037162,-0.46986967,0.8176043,13.318721,9.765625e-10,0.039718345,130.97096
0.18295828,0.14916442,-0.07025625,0.8244803,13.974878,-1.538086e-08,0.04201742,143.31624
0.1311558,0.12560305,0.34567332,0.8651066,9.4008045,-4.3579103e-08,0.026843926,147.84709
0.08196709,0.068822704,0.8854189,0.7563679,4.7220893,1.0253906e-08,0.017782109,145.55931
0.059055608,0.029467592,1.0880882,0.75369877,3.8967984,-1.8920899e-08,0.0147167565,133.46935
0.13970633,0.07110355,0.9682041,0.734505,9.794404,-1.0620117e-08,0.023293303,118.05118
0.11456493,0.096012205,0.6574412,0.95828044,6.6547585,3.2958984e-09,0.028455343,92.69123
0.08326706,0.09369589,-0.21654706,1.3183469,2.7407079,-7.324219e-10,0.034635726,84.803375
0.07817331,0.044147894,0.27069655,1.7521566,2.4833632,9.643554e-09,0.014761477,89.45856
0.066665806,0.09890157,0.36173043,1.6504208,2.1625676,4.272461e-09,0.03446631,78.584564
0.07639614,0.12066248,0.100181095,1.8176298,1.1691841,-1.3305664e-08,0.044353243,76.0846
0.061849475,0.06962781,-0.997277,2.069823,2.702753,6.8359376e-09,0.029868798,77.19761
0.12679176,0.074029446,-2.0508592,1.2450674,8.890591,1.538086e-08,0.020550238,87.730804
0.15209927,0.1675909,-1.1087743,2.1367002,5.396942,7.2021487e-09,0.046661235,101.47657
0.073366836,0.060806315,-1.771925,1.2274234,4.3168917,1.2207031e-10,0.024337294,113.161674
0.06175989,0.044913054,-0.10972516,1.7956737,1.7549877,-2.1972657e-09,0.023425147,120.25739
0.049294136,0.05300229,0.67840195,1.2465825,1.7396028,5.859375e-09,0.022819886,115.44096
0.048502304,0.052764747,0.7456252,1.4857588,1.4063213,1.3427734e-09,0.01950285,111.521996
0.042669732,0.06878695,0.7102649,1.5879848,1.416902,-6.225586e-09,0.021517053,107.09295
0.044788703,0.04302852,-0.21555948,1.9148514,0.9551154,-1.0131836e-08,0.02156033,104.82135
0.06825468,0.07702727,0.6103855,1.5683937,3.490415,-3.5400392e-09,0.024590699,100.12212
0.056494392,0.05152241,0.45708832,1.7325082,1.6510462,6.7138672e-09,0.021274505,93.350136
0.07275214,0.055993125,-0.009549,2.1388135,2.6715806,-9.887695e-09,0.022823788,90.472466
0.05991224,0.050041437,0.34493944,1.8651884,1.6603982,1.4404297e-08,0.02170047,92.5731
0.082544744,0.078386396,0.9533458,1.7151423,3.7799275,-1.6723632e-08,0.030155204,86.565414
0.09916371,0.08770493,1.3427112,1.3853725,5.578454,-1.953125e-09,0.03222833,69.24626
0.14885297,0.16219616,0.27879983,2.3896499,5.7133174,2.4414062e-10,0.04346784,60.71298
0.103502184,0.08960599,-0.9520619,2.3704102,5.730281,-2.8076172e-09,0.028022235,61.807785
0.034676727,0.025480153,-0.048932847,1.5397956,1.3393438,6.652832e-09,0.0110352365,68.70998
0.038249567,0.039878998,0.805467,1.026225,1.6625427,8.422852e-09,0.014573098,65.71619
0.25160414,0.27167535,0.74775267,1.2938458,15.259806,6.7749024e-09,0.0659541,42.27286
0.148033,0.15494344,-1.0857571,0.6914031,10.333358,-4.6386717e-09,0.027815815,52.990437
0.092441745,0.14474346,-0.47076267,1.0043608,3.4182162,5.493164e-10,0.024282912,63.06275
0.045801017,0.04575286,-1.6805202,1.3013281,2.5168185,-2.1972657e-09,0.011867453,70.51594
0.12773798,0.045015734,0.2677984,0.29617172,8.215351,-3.552246e-08,0.018003214,146.93623
0.13891222,0.039052494,0.1922465,0.22103414,9.498407,2.6367188e-08,0.018695833,139.82333
0.17433217,0.061094057,-0.14852488,0.3205193,12.007641,-1.7211914e-08,0.022101,139.24464
0.23388825,0.08837773,-0.07083625,0.32771248,17.939848,-4.5166018e-09,0.02475841,146.06458
0.22715744,0.16661522,0.103045225,0.7245139,18.8324,3.2958984e-09,0.037074313,153.27904
0.20743448,0.16077267,0.010623152,1.1211262,15.29891,-3.173828e-09,0.03680865,158.91853
0.11365035,0.13860519,0.1505057,1.1737933,5.229171,-2.319336e-08,0.040379446,166.43683
0.058617763,0.038068242,0.3314938,0.88449305,3.1413133,1.6357422e-08,0.020320937,165.11174
0.057830695,0.033449885,1.2130063,0.774729,3.9988701,-3.491211e-08,0.016053459,157.51189
0.051764507,0.04358015,1.7080462,0.82543826,2.9397712,1.953125e-09,0.02111885,147.21869
0.07116941,0.043609485,1.697068,0.60474926,4.483633,1.1230469e-08,0.022525227,133.84023
0.09104611,0.051340632,1.5782615,1.4382144,5.22627,8.300781e-09,0.02071192,119.88134
0.06908594,0.031171583,1.2875718,0.5184864,4.4020247,1.4648438e-09,0.012026065,103.04698
0.107264005,0.102074295,0.5020502,1.1888322,3.2144375,3.5400392e-09,0.03229519,91.90235
0.10278949,0.07984687,0.39751604,1.6304351,4.4330864,1.1230469e-08,0.028602658,89.5758
0.06804219,0.05173563,0.53509676,1.2611545,3.9103866,-6.225586e-09,0.017498782,83.772446
0.055468194,0.05311911,0.7695964,1.7106253,2.112144,1.4648438e-09,0.01946745,77.7139
0.06729465,0.08771492,-0.3585972,1.7089009,2.0492058,-6.1035155e-10,0.029934077,75.29789
0.06026688,0.059625372,-0.38292482,1.7790263,1.5890932,-4.6386717e-09,0.02539186,76.58049
0.12652265,0.09816773,-1.7235667,1.5261127,5.8317904,1.3427734e-09,0.035955507,83.7969
0.11360634,0.04426878,-2.0097115,1.6177425,7.782974,-4.760742e-09,0.022476465,95.536865
0.10501251,0.07301283,-1.7330402,1.7700921,6.652727,-6.1035155e-09,0.02652629,108.78811
0.054061458,0.04384911,0.28528726,2.1516364,2.4947522,-6.1035155e-10,0.022527542,114.20931
0.063794605,0.099532716,0.09961363,1.7944015,1.097842,4.0283203e-09,0.026416216,110.595856
0.0752234,0.10406375,0.6453186,1.6257552,2.1960874,1.2451172e-08,0.029214567,106.52931
0.043461937,0.048872937,-0.028934412,1.8841441,0.6498366,-1.159668e-08,0.022628471,103.08868
0.046074312,0.03429273,0.47047383,1.564566,1.3157008,1.2207031e-10,0.01946562,101.32842
0.075339116,0.0682302,0.9012191,1.2969493,3.6977448,1.586914e-09,0.02492906,94.77078
0.133951,0.12118131,0.96967393,1.6527282,4.0546217,-1.0131836e-08,0.03714262,83.72546
0.12399494,0.11913178,-0.43071887,2.0361476,6.0168753,5.6152345e-09,0.03707977,86.45924
0.12803823,0.10225414,1.2598611,1.7144318,6.7735753,9.399414e-09,0.03292531,79.59568
0.1224791,0.12329824,1.4936559,1.5944614,6.7637253,2.685547e-09,0.04134654,60.704422
0.06663964,0.06073752,0.4854493,2.0911894,2.0829437,1.7700196e-09,0.026821258,48.614136
0.07551498,0.055548124,-0.6882893,2.1177895,3.1072767,3.7841796e-09,0.019659795,48.339508
0.111488625,0.091834754,-1.0054346,1.7453065,6.367727,-1.3000489e-08,0.021825146,65.59894
0.038017083,0.027965542,0.34924328,1.5741366,1.1866567,1.8798827e-08,0.012079276,69.261185
0.16417286,0.20871107,1.1968213,0.59159845,12.05453,1.1932373e-08,0.037926946,55.626507
0.32433355,0.37066558,-0.77235633,1.5159953,15.307587,2.746582e-10,0.077320024,45.917244
0.07075472,0.08203482,-0.94069,1.0868456,2.5591657,6.8969728e-09,0.031130087,66.58351
0.08318365,0.12671296,-0.06462406,1.4592118,2.7168503,-8.544922e-10,0.022765001,71.89641
0.18106519,0.16847329,0.9320945,1.0405431,11.778786,6.8359376e-09,0.030740792,192.43124
0.17355064,0.15742224,0.2636695,0.8214812,12.306068,-3.125e-08,0.031066906,185.34496
0.14656617,0.14888549,0.61882466,0.9567376,9.966392,-3.2714844e-08,0.025740856,185.01082
0.07022952,0.075818785,0.75105876,1.1558577,2.887594,2.4414062e-10,0.02204849,182.56197
0.047060363,0.03515649,0.3848265,0.74461156,3.0004585,-1.8798827e-08,0.013563715,179.96942
0.0540592,0.057147436,0.018686691,0.57025546,3.3450994,-6.1035155e-09,0.021618294,178.17877
0.060639095,0.08662626,0.130118,0.59396225,3.8687704,4.6386717e-09,0.030286849,178.09972
0.052469727,0.027187657,1.0290554,0.6407369,3.3806849,5.126953e-09,0.018835908,173.60684
0.05267214,0.029545778,1.3281575,0.736521,3.1700797,-4.8828125e-10,0.019226182,161.81036
0.07284461,0.02719919,1.1703216,0.6178414,4.8323574,-7.8125e-09,0.013526398,148.41154
0.09645602,0.08300745,1.2113792,0.87877756,5.1487284,2.8076172e-09,0.024732722,133.5031
0.09945172,0.06881105,1.1776453,0.8659183,5.109189,1.37939455e-08,0.029096803,117.40118
0.084597476,0.09354915,0.95974404,1.1360376,3.2731771,1.586914e-09,0.032531254,105.36478
0.086081676,0.105883695,0.15235029,0.8972335,3.751441,1.2207031e-09,0.032230888,101.230865
0.061454877,0.0366686,-0.18459712,0.9269327,2.9108524,1.2207031e-09,0.014858873,102.45708
0.08651253,0.052672874,0.84640026,0.78599596,5.4742117,9.0332035e-09,0.020120312,94.73678
0.08118072,0.07286533,1.1449697,1.2561281,5.0949187,1.4282227e-08,0.022987133,80.144806
0.121770196,0.16426012,-0.24853168,1.6737647,5.1306148,-7.3242186e-09,0.029747643,76.30562
0.12115721,0.09648135,-0.11659802,0.9634854,6.9854965,-8.422852e-09,0.017435443,91.24071
0.07632583,0.052027173,0.7843452,1.3088837,4.6502995,4.8828125e-10,0.019079205,82.029305
0.07357917,0.06975833,-0.9204982,1.9717231,2.797423,-1.3183594e-08,0.029799083,79.003876
0.1293557,0.05522773,-2.0117083,1.1343906,8.721501,-1.953125e-09,0.023123214,90.55793
0.08218357,0.074507155,-1.0496527,1.7801183,3.8258824,-1.2207031e-08,0.028883718,109.190216
0.06174654,0.07908596,0.49627995,1.9131671,1.6945418,4.6386717e-09,0.029672075,109.70216
0.072300896,0.07941755,0.8681352,1.6353155,2.3229985,3.90625e-09,0.029086748,104.97505
0.08380437,0.091399916,0.17427662,1.8951815,2.5652611,-8.544922e-10,0.033934757,100.78247
0.12060693,0.13481547,0.4369158,1.8031178,4.147233,-7.0800783e-09,0.042925835,97.43706
0.1428108,0.14901829,0.4953353,1.6798261,4.515395,-6.958008e-09,0.04757767,92.22869
0.12554626,0.1131369,0.12038286,1.5781888,3.393011,-9.399414e-09,0.032093402,92.39411
0.21105959,0.19724378,0.21640025,1.8906237,7.964473,1.2512207e-08,0.052943602,75.0178
0.18139526,0.18526141,0.524087,1.6638767,7.8947625,-4.8828125e-10,0.04363101,73.43899
0.076736934,0.07066877,1.453449,0.9921276,4.4424653,-2.4414062e-09,0.022901205,52.630096
0.11710685,0.09040461,1.1066724,1.8734496,5.865374,-4.8828124e-09,0.02820092,39.265984
0.098955795,0.11906255,0.2017236,2.1979992,5.192344,4.272461e-09,0.02894789,32.832386
0.1934584,0.24413773,-0.79025394,1.9221369,11.025454,5.7983396e-10,0.05316462,36.098232
0.17425787,0.18963169,-0.25334316,2.6761308,10.860776,8.026123e-09,0.032925833,53.81389
0.28444046,0.32372448,0.4217156,2.0309997,15.764606,-5.859375e-09,0.072437234,46.449875
0.39257613,0.45883048,-0.030902969,1.5076373,18.235985,-2.0751953e-09,0.1130407,45.95566
0.07955961,0.11660537,0.111186065,1.3328148,2.605519,-7.0800783e-09,0.02545525,74.559044
0.06866906,0.105363354,0.0042448984,1.5048921,2.264616,5.371094e-09,0.024178293,75.36104
0.06666345,0.036084134,1.9750968,0.5768354,4.7943563,2.9296874e-08,0.012073901,196.84003
0.12684418,0.06672466,1.0512418,2.4991753,9.535385,2.8076172e-08,0.021078644,184.49615
0.11905208,0.069997825,0.08402304,2.8140798,8.834475,1.7822266e-08,0.018633373,182.15727
0.07068205,0.048596285,-0.83438927,2.4016387,4.3521566,8.300781e-09,0.013982951,181.32094
0.042899966,0.03272711,-0.78186536,2.0459507,1.9745909,-1.953125e-09,0.014472423,184.15013
0.051235985,0.035807967,-0.7337487,1.6201729,1.8097018,-4.8828125e-10,0.01795449,187.32703
0.05157366,0.03304309,0.51474935,1.4118003,2.5509257,1.9287109e-08,0.019050088,187.02814
0.066252865,0.05649894,0.9519351,1.0873792,3.454386,-8.300781e-09,0.02598707,178.78438
0.07511556,0.06652504,1.1824863,0.8373321,4.7508683,-3.149414e-08,0.028232332,164.75407
0.057495136,0.033725034,0.87509143,1.1221797,3.0167944,-4.1503907e-09,0.016543685,154.78886
0.07507446,0.025156703,1.078313,0.4439469,4.982887,2.1972657e-09,0.013433204,142.1278
0.07273851,0.032033347,1.0817238,0.48130804,4.5941954,-1.171875e-08,0.015436207,126.9564
0.089105554,0.071401164,0.72177607,0.93994343,3.948365,4.1503907e-09,0.029809745,114.259186
0.06373798,0.055463646,-0.26854646,0.5913043,3.7946432,4.1503907e-09,0.019293819,114.08569
0.07612279,0.059430618,0.30442408,1.0323852,3.8846343,4.760742e-09,0.01859878,113.604805
0.12512031,0.061750922,0.5019216,1.20169,6.9165154,1.0498047e-08,0.021642255,108.380264
0.16670202,0.13874596,0.5834772,1.4167582,9.378527,-6.591797e-09,0.04294489,83.58253
0.15134306,0.17475711,-1.1198459,1.5321779,6.897548,8.422852e-09,0.03709546,86.82911
0.055926286,0.040642295,-0.83071727,1.9390414,2.4043121,-1.184082e-08,0.014867726,96.57626
0.09331191,0.048562773,1.2221395,1.0796323,6.8242183,-9.765625e-10,0.019877616,86.30274
0.0858739,0.11013283,-0.20397332,1.5493594,5.645034,-8.422852e-09,0.028461473,80.450615
0.1176882,0.09487352,-0.49061006,1.3335696,5.7805786,-6.591797e-09,0.031809706,84.26717
0.096251816,0.057009067,-1.5258386,1.1136525,5.5657067,4.5166018e-09,0.02166334,101.90712
0.05980938,0.052387416,-0.23034842,1.8185736,1.3370794,1.6479492e-08,0.024269706,108.76658
0.09367834,0.11059914,0.26068592,1.64747,1.9001943,-2.8076172e-09,0.033393368,108.98375
0.09250653,0.10081062,0.12464708,1.6847069,2.7704918,7.0800783e-09,0.034795728,104.701935
0.091293424,0.09323177,0.22621478,1.7628706,2.2333534,-1.953125e-08,0.031537123,105.42102
0.07155686,0.090703025,0.846295,1.4639249,3.2281964,3.0517577e-09,0.030384574,97.73478
0.08176038,0.091939695,0.60186577,1.947446,2.425081,-1.2451172e-08,0.02833096,92.327934
0.12871091,0.0900977,1.4804243,0.96432096,7.532594,-1.2207031e-10,0.035050843,73.78658
0.22640641,0.22762683,0.566486,1.911417,5.2786736,5.92041e-09,0.055367365,60.333183
0.09416432,0.049926016,1.7360269,0.79387224,6.043814,3.479004e-09,0.022684254,49.873016
0.06349807,0.078551054,0.5904832,1.7333008,3.0906055,9.155274e-11,0.023604903,30.892313
0.09054142,0.1501836,0.21547449,1.6193652,2.183593,3.7231445e-09,0.0462913,28.979944
0.14996016,0.11678327,-0.3170202,0.6874554,9.114788,-2.960205e-09,0.03553876,41.289406
0.25912622,0.24439877,-0.088291734,1.3605844,13.962467,-5.157471e-09,0.05554295,43.517345
0.23902632,0.24804004,-0.26645872,1.3310975,10.264277,1.5167236e-08,0.053988412,64.42993
0.17805737,0.2645028,-0.29825982,1.5786649,6.0597134,-2.8686524e-09,0.065621905,74.21832
0.048938442,0.0824654,-0.2367888,1.4488121,1.447846,2.4414062e-09,0.024110181,79.639885
0.04069418,0.065592155,0.06005646,1.614913,1.3787123,8.911133e-09,0.019764,80.33186
0.12751868,0.033154327,2.233262,0.83037597,9.101061,3.4179688e-09,0.01680952,182.32103
0.09842973,0.03536616,2.017686,1.0605401,6.239491,2.9541015e-08,0.017958429,160.81956
0.089894354,0.04129982,0.35823944,2.8190436,5.8004236,-1.7089844e-08,0.016879588,151.99222
0.119207025,0.048480317,-1.9652504,2.0479412,8.350835,-1.9042968e-08,0.01796331,154.37222
0.1283295,0.022612985,-2.627402,0.8136221,9.350772,3.3935546e-08,0.015856717,165.5477
0.1314051,0.09490463,-1.012496,2.61533,8.572356,-7.568359e-09,0.029613908,172.7915
0.08388909,0.05384292,-0.2908303,2.7557764,5.151246,3.0029298e-08,0.020690404,177.9175
0.06215706,0.062177397,0.3852145,2.3500602,2.9307249,-4.3945314e-09,0.024437644,175.61523
0.069621965,0.049842685,1.2828932,1.1186545,4.391028,2.9785156e-08,0.02270532,168.32317
0.04165224,0.023857731,1.2256061,1.2529526,2.0755928,2.734375e-08,0.016561715,156.77327
0.07248526,0.03047771,1.5008801,0.86495084,4.728809,9.765625e-10,0.016846165,146.72676
0.09206899,0.067151584,0.80132705,0.9433373,4.298285,-1.3183594e-08,0.02859506,132.32565
0.09492686,0.07176885,0.07813395,0.61494726,5.9487348,-7.0800783e-09,0.024920123,128.85333
0.101061665,0.08037012,0.07636009,0.8952285,6.1102896,-7.0800783e-09,0.031785186,129.70766
0.07991211,0.05133171,0.5671795,0.8679681,5.3372726,6.1035155e-10,0.019680185,123.439674
0.065152355,0.049735665,0.59794915,1.4759324,2.626019,-7.2021487e-09,0.021679627,114.56955
0.14356387,0.09555146,0.7801001,0.670839,9.741899,4.272461e-09,0.028811939,100.961555
0.15965496,0.12064006,-0.2935502,1.6539634,6.5944495,1.196289e-08,0.035777647,80.0339
0.09794789,0.0960613,-1.3866332,1.6913582,5.2879477,-1.196289e-08,0.020539472,91.004555
0.099521026,0.06987116,-0.41036427,1.5034392,5.2328844,-6.347656e-09,0.018645879,95.40393
0.089308664,0.098388314,-0.14551114,1.4474199,4.813626,-6.1035155e-09,0.027438864,97.32677
0.069822446,0.043402787,0.0034649686,1.3123249,3.0942354,-6.1035155e-09,0.020137468,100.12941
0.07961833,0.060007937,-0.4796242,1.8098788,2.8218305,5.126953e-09,0.0221824,98.1673
0.073413216,0.05484989,-0.40631762,2.0829198,3.1961322,-1.5136719e-08,0.022896435,105.2487
0.07965963,0.08497006,0.15908733,2.2317722,3.1624048,3.4179688e-09,0.03063445,105.9774
0.093637004,0.110940605,0.8554094,1.9675317,3.953829,8.178711e-09,0.035606164,101.24686
0.122153,0.13528867,0.562345,2.3309531,5.342191,-5.981445e-09,0.043923546,92.06052
0.12253303,0.124374636,0.3500643,2.1054263,6.402446,-3.7841796e-09,0.030618252,92.76831
0.06615643,0.071982816,1.302715,1.1799132,3.2988544,1.0498047e-08,0.021146493,90.676186
0.14605978,0.10989288,1.4085449,1.1797113,7.0500283,-7.0800783e-09,0.04049683,68.90545
0.1725204,0.13569826,0.9563883,1.944615,7.255172,2.4414062e-09,0.048114017,45.523235
0.10894928,0.11413929,1.3630124,1.774251,6.3554926,3.2348633e-09,0.03187268,37.45973
0.08427039,0.13679221,0.28487626,1.6107869,2.270197,1.2512207e-09,0.040440973,29.454369
0.102643125,0.09277824,-0.5907498,1.3115896,6.36728,-5.9509278e-09,0.025625708,34.168446
0.13000067,0.06988227,-0.81988317,0.7125654,8.434352,1.6296386e-08,0.020998191,63.876434
0.11106361,0.11215613,0.23936984,1.2337651,4.0948076,1.7150878e-08,0.032915365,70.98312
0.07080446,0.07670745,-0.45280242,1.2105666,3.5098188,1.2817383e-08,0.028725578,77.82154
0.051926948,0.05906498,-0.42657033,1.3128296,1.6605525,1.2207031e-10,0.02280249,81.57929
0.04741238,0.056177758,-0.25623363,1.5299472,0.79535246,-1.03759765e-08,0.020343494,83.42925
0.05557652,0.071189284,-0.4640679,1.2413722,2.06817,-1.1108399e-08,0.019973136,85.522156
0.09125564,0.062239848,0.7094693,2.422389,4.300181,2.2216797e-08,0.030131496,161.58372
0.067133,0.038864166,1.7393616,0.9151439,4.2773027,8.056641e-09,0.019860808,152.30756
0.062643886,0.051468033,1.2617723,1.6992983,3.1452203,1.2695312e-08,0.023916278,140.61885
0.081305325,0.050674837,-0.13668498,2.5037808,4.151744,-1.0253906e-08,0.022396853,135.36685
0.07336919,0.0319778,-1.4617509,2.3559272,4.782382,-6.347656e-09,0.017905414,141.55518
0.10783683,0.046618484,-0.35614234,2.8323555,6.876957,-1.7578126e-08,0.021293292,143.54922
0.15301369,0.08662108,-1.5151182,2.3375561,11.771878,2.0263672e-08,0.01784162,151.86569
0.09748775,0.05281453,-1.6843648,2.0071084,6.5886188,2.4414062e-09,0.015621433,162.98158
0.064765096,0.075353295,0.6704796,1.9446648,2.2653809,-5.5908203e-08,0.021378187,165.76765
0.05383668,0.031281088,0.74799716,0.9307861,3.3523066,8.789063e-09,0.019195383,159.43697
0.069275305,0.03712892,0.3415383,0.7251535,4.4980555,1.0498047e-08,0.019290388,152.53807
0.08753893,0.033784132,-0.06329884,0.6989655,5.8191934,-4.5166015e-08,0.016947113,149.1311
0.095503315,0.060247175,0.19146144,1.2365748,5.7032843,9.277343e-09,0.025653884,151.02142
0.0700054,0.050941806,0.64230484,1.310821,3.4584575,-1.3671875e-08,0.023171088,146.67201
0.08170668,0.05200817,0.77641106,0.8486276,5.2057614,-8.178711e-09,0.025019275,137.40851
0.08891894,0.07603878,0.74459183,1.0946748,5.5012703,-6.347656e-09,0.031201981,122.260765
0.07162358,0.06180408,0.7689136,1.4666791,4.087775,8.178711e-09,0.022985628,110.890884
0.13454397,0.10454786,0.8753207,0.8521265,8.9522915,-4.8828124e-09,0.031930853,92.77754
0.1450232,0.12216573,-0.16178831,1.7060719,5.8768864,1.3427734e-09,0.036698435,77.85197
0.15474375,0.16099955,-0.631998,2.0396893,9.07972,8.6669925e-09,0.03519144,78.53363
0.13543414,0.14757402,-0.25833234,1.6195328,6.4119396,1.586914e-09,0.034132756,97.38087
0.070990615,0.053625315,-1.2290765,1.5782368,2.8474114,4.3945314e-09,0.021870881,99.8027
0.06479348,0.03937126,0.8200097,1.5793372,2.6563241,1.5136719e-08,0.02140039,100.54935
0.08607041,0.074015796,-0.4197089,1.9657562,3.0097313,2.3193358e-09,0.025442263,96.8285
0.10039444,0.095613025,0.58143544,2.0474405,3.85801,-2.685547e-09,0.034626596,93.690605
0.086634494,0.082104556,0.34787628,2.1808965,3.1278732,4.6386717e-09,0.03213277,88.27473
0.06539322,0.06356495,0.34144726,1.9406358,1.8748307,-5.859375e-09,0.02564584,84.62896
0.12735766,0.11300841,-0.009141187,2.0105798,3.8462403,1.0131836e-08,0.030790782,80.29226
0.1455084,0.10574511,0.48207822,2.1872618,7.798591,-5.1879883e-09,0.031225849,80.21564
0.15910389,0.10756763,1.638841,1.1825079,9.360005,5.5541993e-09,0.040238846,60.053825
0.09092066,0.08811514,0.88880306,1.741691,3.9575708,5.4626463e-09,0.02942309,35.516315
0.059978697,0.09120774,0.33466807,1.8656927,0.8770518,-2.1972657e-09,0.03422991,31.52977
0.111570306,0.17701554,-0.22096013,1.6109754,2.6097426,-5.0964357e-09,0.049491316,30.212374
0.15855226,0.11770358,-0.8981825,0.95549524,10.361245,-1.0070801e-09,0.036551964,43.909035
0.11688907,0.105581746,-0.52372414,1.3279679,6.5582423,4.6386717e-09,0.030067226,74.41691
0.065683916,0.056929547,-0.2772736,1.1802512,2.9941707,5.0048827e-09,0.02664223,81.294136
0.05969853,0.0729309,-0.19737087,1.2024013,2.0567205,-1.7089844e-09,0.027941365,84.60802
0.047579132,0.040677723,-0.11868633,1.4917294,1.5943648,-1.586914e-09,0.022466797,85.9198
0.043994825,0.052194208,-0.1203119,1.2927245,1.40652,-4.6386717e-09,0.019359319,86.856224
0.062321004,0.081368096,-0.71392274,1.2901856,2.4972196,6.8359376e-09,0.025233196,91.17076
0.09676463,0.053311076,-0.5337538,2.6696684,5.7538953,-5.859375e-09,0.023033414,144.74245
0.066209555,0.028743157,1.1080146,2.2934,4.199708,-3.417969e-08,0.015170231,144.11308
0.058602184,0.028474344,2.0739405,0.8632806,3.7414534,2.734375e-08,0.016037712,135.01523
0.08641299,0.064689286,0.5404541,2.1652865,3.5774934,-1.2084961e-08,0.026286578,124.5334
0.07418515,0.02464765,-0.33410412,2.8384774,5.1544523,7.69043e-09,0.013259963,125.497604
0.07101725,0.043753486,0.64366245,2.7174685,4.3298044,6.1035155e-09,0.021529712,123.455444
0.07825598,0.039703913,-1.0728998,2.5612922,5.390319,7.8125e-09,0.017715598,124.698494
0.15789223,0.09372971,-1.7121956,2.0256104,10.679502,-1.586914e-09,0.026957748,133.50285
0.14105088,0.11055399,-1.6298945,1.6956521,10.011136,7.324219e-10,0.025826951,154.71463
0.05075294,0.03317807,0.5779141,2.2161055,2.540545,1.538086e-08,0.019046398,161.9861
0.060365517,0.052480537,0.6855864,2.313085,3.6253407,-8.544922e-09,0.023342866,156.6391
0.07887721,0.04741791,1.5010195,1.8690579,5.067838,0.0,0.023209207,151.51436
0.09296966,0.0567196,1.2851657,2.3279877,5.9400134,-2.0751953e-08,0.023491275,144.706
0.089338906,0.10339487,-0.28224525,2.4703212,5.1800475,-3.90625e-09,0.025637936,139.33913
0.06750175,0.07551446,0.18592715,2.1500523,2.5306563,4.1503907e-09,0.01986073,141.1847
0.07812085,0.061343204,1.2928705,0.91493034,4.4985356,1.03759765e-08,0.024014724,130.37212
0.087278135,0.074750975,1.169622,1.1118754,4.864518,7.568359e-09,0.028677965,114.03403
0.06586581,0.04858666,1.2155313,1.0527049,3.3524015,-2.3193358e-09,0.020996572,99.75989
0.07464532,0.085636765,0.7153176,1.1286813,3.0754857,-1.0253906e-08,0.026556512,90.30763
0.12491784,0.13679276,0.35150725,1.5628726,5.3595724,-1.1108399e-08,0.040674567,76.04265
0.16134776,0.1283593,-1.2807994,1.4704318,9.342205,-1.7578126e-08,0.02943514,95.77652
0.123280294,0.08239894,0.24831563,1.691326,4.925204,-7.446289e-09,0.023527645,97.43605
0.14056994,0.08768782,-0.1486428,2.0442965,4.2967052,3.6621093e-09,0.022500204,95.55237
0.06518908,0.053839482,-0.34018484,1.7405337,1.8124716,3.6621095e-10,0.020877104,101.94045
0.18982719,0.16449653,0.8665611,1.4960877,8.371309,-1.2939453e-08,0.043082032,94.328224
0.14551643,0.15157233,-0.303051,1.7851626,4.213687,8.911133e-09,0.042593244,84.1006
0.09667955,0.12939721,0.24982156,1.6350235,2.382571,2.9296876e-09,0.03990411,84.937744
0.13903402,0.14217336,-0.13621403,1.865965,3.7070296,9.887695e-09,0.037318133,80.5003
0.19821472,0.19793446,1.2073323,1.5047874,9.8918085,-1.586914e-09,0.047490466,70.82301
0.16221261,0.15190545,1.4206905,1.7621336,9.156817,-5.065918e-09,0.045634497,43.174103
0.09910733,0.1526232,0.6306752,1.6811024,3.371944,-1.4648438e-09,0.051900532,31.775312
0.10743509,0.17017993,-0.06429808,1.4700905,2.7148488,6.561279e-09,0.057513088,31.527075
0.16435778,0.15960559,-0.261852,1.3463745,6.7166567,-2.6550293e-09,0.051496483,35.89574
0.18524669,0.13476758,-0.8077448,0.9604029,11.392414,-1.2145996e-08,0.043659564,62.301
